reefName,date,source,x,y
Langford-Bird Reef (20-019),2021-02-20,AIMS,148.87759399,-20.0883007
Langford-Bird Reef (20-019),2023-02-18,AIMS,148.87759399,-20.0883007
Lark Reef (15-033),2020-02-07,EOTR,145.5735321,-15.28826046
Lark Reef (15-033),2020-02-08,EOTR,145.5735321,-15.28826046
Lark Reef (15-033),2021-12-12,EOTR,145.5735321,-15.28826046
Lark Reef (15-033),2021-12-13,EOTR,145.5735321,-15.28826046
Lark Reef (15-033),2023-11-10,EOTR,145.5735321,-15.28826046
Lark Reef (15-033),2023-11-24,EOTR,145.5735321,-15.28826046
Lena Reef (15-085),2020-04-15,EOTR,145.80799866,-15.64650345
Lena Reef (15-085),2020-04-18,EOTR,145.80799866,-15.64650345
Lena Reef (15-085),2020-11-05,AIMS,145.80799866,-15.64650345
Lena Reef (15-085),2022-05-13,EOTR,145.80799866,-15.64650345
Lena Reef (15-085),2022-05-14,EOTR,145.80799866,-15.64650345
Lena Reef (15-085),2022-10-31,AIMS,145.80799866,-15.64650345
Lena Reef (15-085),2023-02-03,EOTR,145.80799866,-15.64650345
Liff Reef (20-296),2020-12-11,EOTR,150.24191284,-20.51556396
Linda Reef (10-365),2022-11-29,EOTR,143.17781067,-10.90662861
Linda Reef (10-365),2023-11-26,EOTR,143.17781067,-10.90662861
Line Reef (19-128),2020-05-21,EOTR,149.18353271,-19.68999863
Line Reef (19-128),2021-12-16,EOTR,149.18353271,-19.68999863
Linnet Reef (14-126),2020-10-29,AIMS,145.34443665,-14.78665161
Linnet Reef (14-126),2021-09-05,AIMS,145.34443665,-14.78665161
Linnet Reef (14-126),2022-10-25,AIMS,145.34443665,-14.78665161
Linnet Reef (14-126),2023-02-03,EOTR,145.34443665,-14.78665161
Linnet Reef (14-126),2023-09-08,EOTR,145.34443665,-14.78665161
Linnet Reef (14-126),2023-11-26,EOTR,145.34443665,-14.78665161
Little Bugatti (Wheatley) Reef (20-115),2020-12-07,EOTR,150.24302673,-20.02637672
Little Fitzroy Island Reef (16-055),2020-07-30,EOTR,146.00578308,-16.92298126
Little Fitzroy Island Reef (16-055),2020-09-15,EOTR,146.00578308,-16.92298126
Little Fitzroy Island Reef (16-055),2020-09-23,EOTR,146.00578308,-16.92298126
Little Fitzroy Island Reef (16-055),2020-11-04,EOTR,146.00578308,-16.92298126
Little Fitzroy Island Reef (16-055),2020-12-18,EOTR,146.00578308,-16.92298126
Little Fitzroy Island Reef (16-055),2021-02-20,EOTR,146.00578308,-16.92298126
Little Fitzroy Island Reef (16-055),2021-02-21,EOTR,146.00578308,-16.92298126
Little Fitzroy Island Reef (16-055),2021-09-29,EOTR,146.00578308,-16.92298126
Little Fitzroy Island Reef (16-055),2022-01-26,EOTR,146.00578308,-16.92298126
Little Fitzroy Island Reef (16-055),2022-06-13,EOTR,146.00578308,-16.92298126
Little Fitzroy Island Reef (16-055),2022-10-04,EOTR,146.00578308,-16.92298126
Little Fitzroy Island Reef (16-055),2023-05-03,EOTR,146.00578308,-16.92298126
Little Fitzroy Island Reef (16-055),2023-10-03,EOTR,146.00578308,-16.92298126
Little Kelso Reef (18-031),2020-06-03,AIMS,146.99305725,-18.46914101
Little Kelso Reef (18-031),2021-04-05,AIMS,146.99305725,-18.46914101
Little Kelso Reef (18-031),2022-09-27,EOTR,146.99305725,-18.46914101
Little Kelso Reef (18-031),2023-03-17,AIMS,146.99305725,-18.46914101
Little Kelso Reef (18-031),2023-10-01,EOTR,146.99305725,-18.46914101
Lizard Island Reef (Coconut Bay) (14-116c),2020-03-05,EOTR,145.47232056,-14.68106556
Lizard Island Reef (Coconut Bay) (14-116c),2022-02-21,EOTR,145.47232056,-14.68106556
Lizard Island Reef (Coconut Bay) (14-116c),2022-10-13,EOTR,145.47232056,-14.68106556
Lizard Island Reef (Lagoon) (14-116d),2020-03-05,EOTR,145.44981384,-14.68557739
Lizard Island Reef (Lagoon) (14-116d),2020-11-12,EOTR,145.44981384,-14.68557739
Lizard Island Reef (Lagoon) (14-116d),2022-02-21,EOTR,145.44981384,-14.68557739
Lizard Island Reef (Lagoon) (14-116d),2022-10-13,EOTR,145.44981384,-14.68557739
Lizard Island Reef (Lagoon) (14-116d),2023-10-29,EOTR,145.44981384,-14.68557739
Lizard Island Reef (North East) (14-116b),2020-03-05,EOTR,145.46611023,-14.65501785
Lizard Island Reef (North East) (14-116b),2020-11-12,EOTR,145.46611023,-14.65501785
Lizard Island Reef (North East) (14-116b),2022-02-20,EOTR,145.46611023,-14.65501785
Lizard Island Reef (North East) (14-116b),2022-02-21,EOTR,145.46611023,-14.65501785
Lizard Island Reef (North East) (14-116b),2022-10-13,EOTR,145.46611023,-14.65501785
Lizard Island Reef (North East) (14-116b),2023-10-29,EOTR,145.46611023,-14.65501785
Lizard Island Reef (North West) (14-116a),2020-03-05,EOTR,145.44694519,-14.65856457
Lizard Island Reef (North West) (14-116a),2020-10-20,AIMS,145.44694519,-14.65856457
Lizard Island Reef (North West) (14-116a),2020-11-12,EOTR,145.44694519,-14.65856457
Lizard Island Reef (North West) (14-116a),2021-10-09,AIMS,145.44694519,-14.65856457
Lizard Island Reef (North West) (14-116a),2022-02-20,EOTR,145.44694519,-14.65856457
Lizard Island Reef (North West) (14-116a),2022-02-21,EOTR,145.44694519,-14.65856457
Lizard Island Reef (North West) (14-116a),2022-10-13,EOTR,145.44694519,-14.65856457
Lizard Island Reef (North West) (14-116a),2022-10-17,AIMS,145.44694519,-14.65856457
Lizard Island Reef (North West) (14-116a),2023-10-29,EOTR,145.44694519,-14.65856457
Lizard Island Reef (North West) (14-116a),2023-11-20,AIMS,145.44694519,-14.65856457
Llewellyn Reef (23-078),2020-04-04,EOTR,152.18093872,-23.69460678
Llewellyn Reef (23-078),2020-04-05,EOTR,152.18093872,-23.69460678
Llewellyn Reef (23-078),2020-06-21,EOTR,152.18093872,-23.69460678
Llewellyn Reef (23-078),2020-10-02,EOTR,152.18093872,-23.69460678
Llewellyn Reef (23-078),2020-11-22,EOTR,152.18093872,-23.69460678
Llewellyn Reef (23-078),2021-02-22,EOTR,152.18093872,-23.69460678
Llewellyn Reef (23-078),2021-05-15,EOTR,152.18093872,-23.69460678
Llewellyn Reef (23-078),2021-10-29,EOTR,152.18093872,-23.69460678
Llewellyn Reef (23-078),2022-02-22,EOTR,152.18093872,-23.69460678
Llewellyn Reef (23-078),2022-04-19,EOTR,152.18093872,-23.69460678
Llewellyn Reef (23-078),2022-05-18,EOTR,152.18093872,-23.69460678
Llewellyn Reef (23-078),2022-07-12,EOTR,152.18093872,-23.69460678
Llewellyn Reef (23-078),2022-10-09,EOTR,152.18093872,-23.69460678
Llewellyn Reef (23-078),2023-01-09,EOTR,152.18093872,-23.69460678
Llewellyn Reef (23-078),2023-07-14,EOTR,152.18093872,-23.69460678
Llewellyn Reef (23-078),2023-08-12,EOTR,152.18093872,-23.69460678
Llewellyn Reef (23-078),2023-10-03,EOTR,152.18093872,-23.69460678
Lodestone Reef (18-078),2021-07-15,EOTR,147.10308838,-18.69019508
Lodestone Reef (18-078),2021-11-26,EOTR,147.10308838,-18.69019508
Lodestone Reef (18-078),2022-09-26,EOTR,147.10308838,-18.69019508
Lodestone Reef (18-078),2023-06-24,EOTR,147.10308838,-18.69019508
Log Reef (South) (12-107),2020-12-14,AIMS,143.84440613,-12.68454933
Long Reef (15-019),2021-09-30,EOTR,145.57000732,-15.05088806
Long Reef (15-019),2022-03-11,EOTR,145.57000732,-15.05088806
Long Reef (15-019),2023-04-03,EOTR,145.57000732,-15.05088806
Low Islands Reef (16-028),2020-02-11,AIMS,145.56443787,-16.38615227
Low Islands Reef (16-028),2021-01-13,AIMS,145.56443787,-16.38615227
Low Islands Reef (16-028),2022-04-19,AIMS,145.56443787,-16.38615227
Low Islands Reef (16-028),2023-03-01,AIMS,145.56443787,-16.38615227
Low Islands Reef (16-028),2023-09-06,AIMS,145.56443787,-16.38615227
Lynchs Reef (18-091),2020-01-16,EOTR,147.70838928,-18.7698307
Lynchs Reef (18-091),2020-02-28,EOTR,147.70838928,-18.7698307
Lynchs Reef (18-091),2020-04-10,EOTR,147.70838928,-18.7698307
Lynchs Reef (18-091),2020-04-28,EOTR,147.70838928,-18.7698307
Lynchs Reef (18-091),2021-10-31,EOTR,147.70838928,-18.7698307
Lynchs Reef (18-091),2023-04-01,EOTR,147.70838928,-18.7698307
MacGillivray Reef (14-114),2020-10-25,AIMS,145.49102783,-14.6519022
MacGillivray Reef (14-114),2021-09-04,AIMS,145.49102783,-14.6519022
MacGillivray Reef (14-114),2022-10-28,AIMS,145.49102783,-14.6519022
MacGillivray Reef (14-114),2023-11-19,AIMS,145.49102783,-14.6519022
Mackay Reef (16-015),2020-09-30,EOTR,145.64700317,-16.04948044
Mackay Reef (16-015),2021-01-10,AIMS,145.64700317,-16.04948044
Mackay Reef (16-015),2021-09-16,AIMS,145.64700317,-16.04948044
Mackay Reef (16-015),2022-11-03,AIMS,145.64700317,-16.04948044
Mackay Reef (16-015),2023-08-29,AIMS,145.64700317,-16.04948044
Mackay Reefs (15-024),2020-01-15,EOTR,145.57130432,-15.13893986
Mackay Reefs (15-024),2020-11-01,AIMS,145.57130432,-15.13893986
Mackay Reefs (15-024),2022-02-22,EOTR,145.57130432,-15.13893986
Mackay Reefs (15-024),2023-03-02,EOTR,145.57130432,-15.13893986
Mantis Reef (12-056),2020-12-06,AIMS,143.89825439,-12.28798294
Mantis Reef (12-056),2021-10-22,AIMS,143.89825439,-12.28798294
Mantis Reef (12-056),2022-12-04,AIMS,143.89825439,-12.28798294
Mantis Reef (12-056),2023-12-01,AIMS,143.89825439,-12.28798294
Maori Reef (17-006),2023-10-18,EOTR,146.34466553,-17.09428787
Martin Reef (14-123),2020-10-29,AIMS,145.35552979,-14.76314163
Martin Reef (14-123),2021-09-06,AIMS,145.35552979,-14.76314163
Martin Reef (14-123),2021-12-09,EOTR,145.35552979,-14.76314163
Martin Reef (14-123),2022-05-18,EOTR,145.35552979,-14.76314163
Martin Reef (14-123),2022-10-16,EOTR,145.35552979,-14.76314163
Martin Reef (14-123),2022-10-25,AIMS,145.35552979,-14.76314163
Martin Reef (14-123),2023-02-01,EOTR,145.35552979,-14.76314163
Martin Reef (14-123),2023-09-08,EOTR,145.35552979,-14.76314163
Martin Reef (14-123),2023-11-25,EOTR,145.35552979,-14.76314163
Marx Reef (15-027),2020-11-15,EOTR,145.62117004,-15.19776058
Mast Head Reef (23-069),2020-01-08,AIMS,151.72671509,-23.52691841
Mast Head Reef (23-069),2020-02-16,EOTR,151.72671509,-23.52691841
Mast Head Reef (23-069),2020-02-29,EOTR,151.72671509,-23.52691841
Mast Head Reef (23-069),2020-08-23,AIMS,151.72671509,-23.52691841
Mast Head Reef (23-069),2021-02-23,EOTR,151.72671509,-23.52691841
Mast Head Reef (23-069),2021-10-21,EOTR,151.72671509,-23.52691841
Mast Head Reef (23-069),2021-12-15,AIMS,151.72671509,-23.52691841
Mast Head Reef (23-069),2022-08-30,AIMS,151.72671509,-23.52691841
Mast Head Reef (23-069),2023-09-30,AIMS,151.72671509,-23.52691841
McCulloch Reef (No 1) (17-016a),2020-02-21,AIMS,146.44169617,-17.28788376
McCulloch Reef (No 1) (17-016a),2022-10-02,EOTR,146.44169617,-17.28788376
McCulloch Reef (No 1) (17-016a),2022-10-03,EOTR,146.44169617,-17.28788376
McSweeney Reef (11-016),2020-12-12,AIMS,143.24269104,-11.02305126
McSweeney Reef (11-016),2021-10-16,AIMS,143.24269104,-11.02305126
McSweeney Reef (11-016),2022-11-24,AIMS,143.24269104,-11.02305126
McSweeney Reef (11-016),2023-11-26,AIMS,143.24269104,-11.02305126
Mervs Reef (21-536),2020-01-09,EOTR,152.36442566,-21.89227295
Mervs Reef (21-536),2021-01-09,EOTR,152.36442566,-21.89227295
Mervs Reef (21-536),2021-01-12,EOTR,152.36442566,-21.89227295
Michaelmas Reef (16-060),2020-01-28,EOTR,146.01898193,-16.5817585
Michaelmas Reef (16-060),2020-08-19,EOTR,146.01898193,-16.5817585
Michaelmas Reef (16-060),2020-08-20,EOTR,146.01898193,-16.5817585
Michaelmas Reef (16-060),2020-08-21,EOTR,146.01898193,-16.5817585
Michaelmas Reef (16-060),2021-01-22,AIMS,146.01898193,-16.5817585
Michaelmas Reef (16-060),2021-07-24,EOTR,146.01898193,-16.5817585
Michaelmas Reef (16-060),2021-07-25,EOTR,146.01898193,-16.5817585
Michaelmas Reef (16-060),2022-03-21,EOTR,146.01898193,-16.5817585
Michaelmas Reef (16-060),2022-03-22,EOTR,146.01898193,-16.5817585
Michaelmas Reef (16-060),2023-02-06,EOTR,146.01898193,-16.5817585
Michaelmas Reef (16-060),2023-03-03,AIMS,146.01898193,-16.5817585
Middle Banks (11-222a),2020-12-09,AIMS,143.50505066,-11.76433372
Middle Banks (11-222a),2021-10-21,AIMS,143.50505066,-11.76433372
Middle Banks (11-222a),2022-12-04,AIMS,143.50505066,-11.76433372
Middle Banks (11-222a),2023-11-30,AIMS,143.50505066,-11.76433372
Milln Reef (16-067),2020-04-29,EOTR,146.2653656,-16.77837372
Milln Reef (16-067),2020-04-30,EOTR,146.2653656,-16.77837372
Milln Reef (16-067),2020-06-07,EOTR,146.2653656,-16.77837372
Milln Reef (16-067),2021-02-03,EOTR,146.2653656,-16.77837372
Milln Reef (16-067),2022-01-24,EOTR,146.2653656,-16.77837372
Milln Reef (16-067),2022-01-25,EOTR,146.2653656,-16.77837372
Milln Reef (16-067),2022-08-20,EOTR,146.2653656,-16.77837372
Milln Reef (16-067),2023-03-02,EOTR,146.2653656,-16.77837372
Monsoon Reef (11-029),2020-12-11,AIMS,143.25291443,-11.12877846
Monsoon Reef (11-029),2021-10-16,AIMS,143.25291443,-11.12877846
Monsoon Reef (11-029),2022-11-25,AIMS,143.25291443,-11.12877846
Monsoon Reef (11-029),2023-11-25,AIMS,143.25291443,-11.12877846
Moore Reef (16-071),2020-02-17,AIMS,146.21296692,-16.87431526
Moore Reef (16-071),2020-05-19,EOTR,146.21296692,-16.87431526
Moore Reef (16-071),2020-05-20,EOTR,146.21296692,-16.87431526
Moore Reef (16-071),2020-07-03,EOTR,146.21296692,-16.87431526
Moore Reef (16-071),2020-09-18,EOTR,146.21296692,-16.87431526
Moore Reef (16-071),2020-09-19,EOTR,146.21296692,-16.87431526
Moore Reef (16-071),2021-01-24,AIMS,146.21296692,-16.87431526
Moore Reef (16-071),2021-02-04,EOTR,146.21296692,-16.87431526
Moore Reef (16-071),2021-02-05,EOTR,146.21296692,-16.87431526
Moore Reef (16-071),2021-09-30,EOTR,146.21296692,-16.87431526
Moore Reef (16-071),2021-10-01,EOTR,146.21296692,-16.87431526
Moore Reef (16-071),2021-10-02,EOTR,146.21296692,-16.87431526
Moore Reef (16-071),2022-04-17,EOTR,146.21296692,-16.87431526
Moore Reef (16-071),2022-04-18,EOTR,146.21296692,-16.87431526
Moore Reef (16-071),2022-04-19,EOTR,146.21296692,-16.87431526
Moore Reef (16-071),2022-04-28,EOTR,146.21296692,-16.87431526
Moore Reef (16-071),2022-06-22,EOTR,146.21296692,-16.87431526
Moore Reef (16-071),2023-02-18,EOTR,146.21296692,-16.87431526
Moore Reef (16-071),2023-02-20,EOTR,146.21296692,-16.87431526
Morning Reef (15-098),2022-04-25,AIMS,145.6651001,-15.97551823
Myrmidon Reef (18-034),2020-05-27,AIMS,147.38424683,-18.26569939
Myrmidon Reef (18-034),2021-03-26,AIMS,147.38424683,-18.26569939
Myrmidon Reef (18-034),2022-03-02,AIMS,147.38424683,-18.26569939
Myrmidon Reef (18-034),2023-03-15,AIMS,147.38424683,-18.26569939
Nathan Reef (17-035),2021-05-12,EOTR,146.51774597,-17.52473259
Nathan Reef (17-035),2022-03-21,EOTR,146.51774597,-17.52473259
Nathan Reef (17-035),2022-03-22,EOTR,146.51774597,-17.52473259
Nathan Reef (17-035),2022-07-10,EOTR,146.51774597,-17.52473259
Nathan Reef (17-035),2022-07-11,EOTR,146.51774597,-17.52473259
Nathan Reef (17-035),2022-09-14,EOTR,146.51774597,-17.52473259
Nathan Reef (17-035),2022-09-15,EOTR,146.51774597,-17.52473259
Nathan Reef (17-035),2022-09-16,EOTR,146.51774597,-17.52473259
Nathan Reef (17-035),2023-06-13,EOTR,146.51774597,-17.52473259
Net Reef (19-097),2022-09-27,EOTR,149.05377197,-19.49880409
Net Reef (19-097),2022-09-28,EOTR,149.05377197,-19.49880409
Nixon Reef (20-140),2020-12-09,EOTR,150.12530518,-20.40136719
No 10 Patches (No 1) (14-151),2020-01-11,EOTR,145.69042969,-14.91990566
No 10 Patches (No 1) (14-151),2021-09-29,EOTR,145.69042969,-14.91990566
No 10 Patches (No 1) (14-151),2021-12-11,EOTR,145.69042969,-14.91990566
No 10 Patches (No 2) (14-152),2020-01-10,EOTR,145.68173218,-14.93192387
No 10 Patches (No 2) (14-152),2021-09-29,EOTR,145.68173218,-14.93192387
No 10 Patches (No 2) (14-152),2021-12-11,EOTR,145.68173218,-14.93192387
No 10 Patches (No 2) (14-152),2022-10-29,AIMS,145.68173218,-14.93192387
No 10 Patches (No 3) (14-153a),2020-01-10,EOTR,145.69018555,-14.95040894
No 10 Patches (No 3) (14-153a),2021-09-29,EOTR,145.69018555,-14.95040894
No 10 Patches (No 3) (14-153a),2021-12-11,EOTR,145.69018555,-14.95040894
No Name Reef (14-139),2020-10-25,AIMS,145.64628601,-14.64376545
No Name Reef (14-139),2021-09-14,AIMS,145.64628601,-14.64376545
No Name Reef (14-139),2022-10-21,AIMS,145.64628601,-14.64376545
Noggin Reef (17-008),2022-01-09,EOTR,146.46858215,-17.12631226
Noreaster Reef (17-062),2020-02-04,EOTR,146.65055847,-17.77948189
Noreaster Reef (17-062),2022-05-29,EOTR,146.65055847,-17.77948189
Norman Reef (16-030),2020-02-11,AIMS,145.99674988,-16.42810822
Norman Reef (16-030),2020-02-25,EOTR,145.99674988,-16.42810822
Norman Reef (16-030),2020-08-19,EOTR,145.99674988,-16.42810822
Norman Reef (16-030),2021-01-14,AIMS,145.99674988,-16.42810822
Norman Reef (16-030),2021-07-20,EOTR,145.99674988,-16.42810822
Norman Reef (16-030),2022-03-19,EOTR,145.99674988,-16.42810822
Norman Reef (16-030),2022-03-30,EOTR,145.99674988,-16.42810822
Norman Reef (16-030),2023-09-02,AIMS,145.99674988,-16.42810822
Normanby-Mabel Reef (17-012),2020-02-15,EOTR,146.07714844,-17.20950317
Normanby-Mabel Reef (17-012),2020-08-20,EOTR,146.07714844,-17.20950317
Normanby-Mabel Reef (17-012),2020-10-21,EOTR,146.07714844,-17.20950317
Normanby-Mabel Reef (17-012),2021-01-12,EOTR,146.07714844,-17.20950317
Normanby-Mabel Reef (17-012),2021-12-01,EOTR,146.07714844,-17.20950317
Normanby-Mabel Reef (17-012),2022-04-05,EOTR,146.07714844,-17.20950317
Normanby-Mabel Reef (17-012),2022-09-21,EOTR,146.07714844,-17.20950317
Normanby-Mabel Reef (17-012),2023-03-07,EOTR,146.07714844,-17.20950317
Normanby-Mabel Reef (17-012),2023-09-29,EOTR,146.07714844,-17.20950317
North Direction Reef (14-143),2020-10-25,AIMS,145.51068115,-14.74591541
North Direction Reef (14-143),2021-10-10,AIMS,145.51068115,-14.74591541
North Direction Reef (14-143),2022-02-20,EOTR,145.51068115,-14.74591541
North Direction Reef (14-143),2022-10-20,AIMS,145.51068115,-14.74591541
North Direction Reef (14-143),2023-11-17,AIMS,145.51068115,-14.74591541
North Reef (North) (23-045a),2020-01-21,AIMS,151.90402222,-23.18507195
North Reef (North) (23-045a),2020-08-24,AIMS,151.90402222,-23.18507195
North Reef (North) (23-045a),2021-02-13,EOTR,151.90402222,-23.18507195
North West Island Reef (23-049),2020-03-07,EOTR,151.77075195,-23.29514885
Obstruction Reef (21-552),2020-01-04,EOTR,152.46665955,-21.96283913
Obstruction Reef (21-552),2021-03-26,EOTR,152.46665955,-21.96283913
Obstruction Reef (21-552),2021-08-21,EOTR,152.46665955,-21.96283913
Obstruction Reef (21-552),2021-10-31,EOTR,152.46665955,-21.96283913
Obstruction Reef (21-552),2022-03-27,EOTR,152.46665955,-21.96283913
Obstruction Reef (21-552),2023-01-26,EOTR,152.46665955,-21.96283913
Ogilvie Reef (13-076),2021-10-18,EOTR,143.79095459,-13.52589226
Ogilvie Reef (13-076),2022-09-26,EOTR,143.79095459,-13.52589226
One Tree Island Reef (23-055a),2020-08-23,AIMS,152.06114197,-23.4956665
One Tree Island Reef (23-055a),2021-08-01,EOTR,152.06114197,-23.4956665
One Tree Island Reef (23-055a),2021-12-17,AIMS,152.06114197,-23.4956665
One Tree Island Reef (23-055a),2022-08-25,AIMS,152.06114197,-23.4956665
One Tree Island Reef (23-055a),2023-09-26,AIMS,152.06114197,-23.4956665
Opal Reef (16-025),2020-02-19,EOTR,145.8896637,-16.22089005
Opal Reef (16-025),2021-01-12,AIMS,145.8896637,-16.22089005
Opal Reef (16-025),2022-01-19,EOTR,145.8896637,-16.22089005
Opal Reef (16-025),2022-01-20,EOTR,145.8896637,-16.22089005
Opal Reef (16-025),2022-06-08,EOTR,145.8896637,-16.22089005
Opal Reef (16-025),2023-04-12,EOTR,145.8896637,-16.22089005
Opal Reef (16-025),2023-09-02,AIMS,145.8896637,-16.22089005
Osborne Reef (13-006),2022-12-08,AIMS,143.62623596,-13.04178429
Osterlund Reef (15-078),2023-04-16,EOTR,145.53218079,-15.55632114
Osterlund Reef (15-078),2023-04-17,EOTR,145.53218079,-15.55632114
Otter Reef (18-018),2020-05-11,EOTR,146.55886841,-18.05222702
Otter Reef (18-018),2022-09-21,EOTR,146.55886841,-18.05222702
Otter Reef (18-018),2022-09-22,EOTR,146.55886841,-18.05222702
Otter Reef (18-018),2023-10-25,EOTR,146.55886841,-18.05222702
Otter Reef (18-018),2023-10-26,EOTR,146.55886841,-18.05222702
Outlier Reef (19-120),2021-01-28,EOTR,149.35287476,-19.54730606
Oyster Reef (16-043a),2023-04-19,EOTR,145.93276978,-16.63996506
Parke Reef (14-083),2021-09-26,EOTR,145.32247925,-14.4195385
Parsons Reef (11-036),2022-11-28,EOTR,143.1975708,-11.18444061
Pasco Reef (15-018),2022-09-22,EOTR,145.53305054,-15.04456997
Pasco Reef (15-018),2023-04-03,EOTR,145.53305054,-15.04456997
Pearl Reef (15-087),2020-04-20,EOTR,145.80036926,-15.71876621
Pearson Reef (11-211),2020-12-09,AIMS,143.71586609,-11.56678677
Pearson Reef (11-211),2021-10-21,AIMS,143.71586609,-11.56678677
Pearson Reef (11-211),2022-12-05,AIMS,143.71586609,-11.56678677
Pearson Reef (11-211),2023-11-30,AIMS,143.71586609,-11.56678677
Peart Reef (17-024),2020-02-22,AIMS,146.39112854,-17.48226547
Peart Reef (17-024),2022-04-27,AIMS,146.39112854,-17.48226547
Peart Reef (17-024),2023-03-07,AIMS,146.39112854,-17.48226547
Peart Reef (17-024),2023-09-09,AIMS,146.39112854,-17.48226547
Pellowe Reef (16-070),2020-08-07,EOTR,146.35768127,-16.85753441
Pellowe Reef (16-070),2021-04-07,EOTR,146.35768127,-16.85753441
Pellowe Reef (16-070),2022-01-25,EOTR,146.35768127,-16.85753441
Pelorus (North Palm or Yanooa) Reef (18-048),2023-10-13,EOTR,146.48890686,-18.5564518
Peta Patches (No 1) (20-106a),2020-12-06,EOTR,149.94677734,-20.03615379
Peta Patches (No 3) (20-106c),2020-12-06,EOTR,149.94961548,-20.04051971
Peta Patches (No 4) (20-106d),2020-12-06,EOTR,149.95387268,-20.03426361
Pickersgill Reef (15-093),2020-02-11,AIMS,145.57443237,-15.87277699
Pickersgill Reef (15-093),2020-10-05,EOTR,145.57443237,-15.87277699
Pickersgill Reef (15-093),2020-10-06,EOTR,145.57443237,-15.87277699
Pickersgill Reef (15-093),2021-01-10,AIMS,145.57443237,-15.87277699
Pickersgill Reef (15-093),2022-02-16,EOTR,145.57443237,-15.87277699
Pickersgill Reef (15-093),2022-09-18,EOTR,145.57443237,-15.87277699
Pickersgill Reef (15-093),2023-02-21,EOTR,145.57443237,-15.87277699
Pickersgill Reef (15-093),2023-03-01,EOTR,145.57443237,-15.87277699
Pickersgill Reef (15-093),2023-08-29,AIMS,145.57443237,-15.87277699
Pickersgill Reef (15-093),2023-11-08,EOTR,145.57443237,-15.87277699
Pike Reef (21-549),2020-01-07,EOTR,152.42330933,-21.94807434
Pike Reef (21-549),2021-01-10,EOTR,152.42330933,-21.94807434
Pike Reef (21-549),2021-03-25,EOTR,152.42330933,-21.94807434
Pike Reef (21-549),2021-04-11,EOTR,152.42330933,-21.94807434
Pike Reef (21-549),2021-09-04,EOTR,152.42330933,-21.94807434
Pike Reef (21-549),2021-09-05,EOTR,152.42330933,-21.94807434
Pike Reef (21-549),2022-03-27,EOTR,152.42330933,-21.94807434
Pike Reef (21-549),2022-12-12,EOTR,152.42330933,-21.94807434
Pith Reef (18-033),2020-12-16,EOTR,147.01611328,-18.20892143
Pith Reef (18-033),2021-02-21,EOTR,147.01611328,-18.20892143
Pith Reef (18-033),2021-10-28,EOTR,147.01611328,-18.20892143
Pith Reef (18-033),2022-02-20,EOTR,147.01611328,-18.20892143
Pith Reef (18-033),2022-03-02,EOTR,147.01611328,-18.20892143
Pith Reef (18-033),2023-06-23,EOTR,147.01611328,-18.20892143
Pixie Reef (16-040),2021-10-05,EOTR,145.86245728,-16.54697227
Pixie Reef (16-040),2023-01-15,EOTR,145.86245728,-16.54697227
Polmaise Reef (23-071),2020-02-29,EOTR,151.67791748,-23.55586243
Polmaise Reef (23-071),2021-02-23,EOTR,151.67791748,-23.55586243
Polmaise Reef (23-071),2021-10-21,EOTR,151.67791748,-23.55586243
Pompey Reef (No 1) (20-351a),2021-02-23,EOTR,150.53518677,-20.9407692
Pompey Reef (No 1) (20-351a),2022-01-19,AIMS,150.53518677,-20.9407692
Pompey Reef (No 1) (20-351a),2023-02-12,AIMS,150.53518677,-20.9407692
Pompey Reef (No 2) (20-351b),2021-02-23,EOTR,150.52845764,-20.98368073
Pompey Reef (No 2) (20-351b),2022-01-20,AIMS,150.52845764,-20.98368073
Pompey Reef (No 2) (20-351b),2023-02-13,AIMS,150.52845764,-20.98368073
Pompey Reef (No 3) (20-351c),2021-02-23,EOTR,150.52096558,-21.01173019
Poulson Reef (21-548),2020-01-07,EOTR,152.45889282,-21.93623352
Poulson Reef (21-548),2021-05-08,EOTR,152.45889282,-21.93623352
Poulson Reef (21-548),2023-01-25,EOTR,152.45889282,-21.93623352
Prawn Reef (19-024),2023-03-27,EOTR,148.09669495,-19.02057266
Price Cay Reef (21-518),2020-01-10,EOTR,152.45567322,-21.7843132
Price Cay Reef (21-518),2023-01-23,EOTR,152.45567322,-21.7843132
Price Cay Reef (21-518),2023-03-24,EOTR,152.45567322,-21.7843132
Quoin Reef (12-027),2020-12-13,AIMS,143.49861145,-12.4230938
Quoin Reef (12-027),2023-11-23,EOTR,143.49861145,-12.4230938
Rachel Carson Reef (15-092),2020-02-10,AIMS,145.81944275,-15.82970524
Rachel Carson Reef (15-092),2021-01-11,AIMS,145.81944275,-15.82970524
Rachel Carson Reef (15-092),2022-09-17,EOTR,145.81944275,-15.82970524
Rafter Reef (19-146),2021-12-12,EOTR,149.6325531,-19.61058044
Rebe Reef (19-209),2021-02-07,AIMS,150.15289307,-19.79887581
Rebe Reef (19-209),2022-02-24,AIMS,150.15289307,-19.79887581
Rebe Reef (19-209),2023-02-01,AIMS,150.15289307,-19.79887581
Recreation Reef (21-501),2023-01-20,EOTR,152.44134521,-21.6783886
Recreation Reef (21-501),2023-05-31,EOTR,152.44134521,-21.6783886
Recreation Reef (21-501),2023-06-16,EOTR,152.44134521,-21.6783886
